SIGNIFICANCE ANALYSIS FOR MBD2

Min-Top		Num-Top		Min-Bottom		Num-Bottom		Largest Z		Smallest Z
0.0		11		0.0		5		12.835209382994861		-4.136339518643993

SIGNIFICANT POSITIONS - ENRICHMENT
-4.5	0.0	Same	5.186630432666686
-5.5	0.0	Diff	3.417699454387528
-4.5	0.0	Diff	4.313195081324815
-3.5	0.0	Diff	3.830823945635514
-0.5	0.0492	Diff	2.5593150465326007
1.5	0.0	Diff	11.511266146688163
2.5	0.0	Diff	4.374286690205815
5.5	0.0	Diff	12.835209382994861
10.5	0.0492	Diff	2.342969525104235
11.5	0.044153846153846155	Diff	2.764500923713064
14.5	0.0	Diff	4.09152834902637

SIGNIFICANT POSITIONS - PROTECTION
5.5	0.0	Same	-4.136339518643993
7.5	0.023428571428571427	Same	-2.9772511138915263
8.5	0.023428571428571427	Same	-2.9581250655562377
14.5	0.027333333333333334	Same	-2.5711916533829844
-8.5	0.027333333333333334	Diff	-2.617580553521684
