SIGNIFICANCE ANALYSIS FOR AP1_1

Min-Top		Num-Top		Min-Bottom		Num-Bottom		Largest Z		Smallest Z
0.0		11		0.0		7		7.405312889517945		-15.615287694496198

SIGNIFICANT POSITIONS - ENRICHMENT
4.5	0.0	Same	3.5352960182402917
5.5	0.0	Same	3.3245196815047917
6.5	0.0	Same	4.436005612195641
10.5	0.0	Same	2.457550172285376
-10.5	0.0	Diff	1.6441324922550633
-7.5	0.0	Diff	2.6309923843696166
-6.5	0.0	Diff	3.2823610892399846
-5.5	0.0	Diff	2.8400322385265477
-4.5	0.0	Diff	2.88510355729198
1.5	0.0	Diff	7.405312889517945
9.5	0.0	Diff	2.440725554305514

SIGNIFICANT POSITIONS - PROTECTION
-6.5	0.0	Same	-2.2572291878240565
0.5	0.0	Same	-6.285765408830153
1.5	0.0	Same	-15.615287694496198
-1.5	0.0	Diff	-14.396602526417036
-0.5	0.0	Diff	-5.364504134151858
4.5	0.0	Diff	-2.131219282626797
6.5	0.0	Diff	-1.7468650361009335
