SIGNIFICANCE ANALYSIS FOR NFY

Min-Top		Num-Top		Min-Bottom		Num-Bottom		Largest Z		Smallest Z
0.0		6		0.0		13		34.06781028125142		-4.18435558135045

SIGNIFICANT POSITIONS - ENRICHMENT
1.5	0.0	Same	2.147696653174141
11.5	0.0	Same	2.130879480702497
-1.5	0.0	Diff	2.0117570530189908
-0.5	0.0	Diff	1.9362292737886462
0.5	0.0	Diff	34.06781028125142
2.5	0.0	Diff	5.696396403214011

SIGNIFICANT POSITIONS - PROTECTION
-10.5	0.0	Same	-2.492987185458
-9.5	0.0	Same	-2.5707920399603075
-6.5	0.0	Same	-4.18435558135045
-1.5	0.0	Same	-4.044892237889922
2.5	0.0	Same	-3.8614628770316006
3.5	0.0	Same	-2.2842140830985196
-7.5	0.0	Diff	-2.0454044756838483
-4.5	0.0	Diff	-2.133543282566703
-3.5	0.0	Diff	-3.440442170780313
4.5	0.0	Diff	-3.4366957797906403
6.5	0.0	Diff	-3.373956394042885
11.5	0.0	Diff	-3.575570206832593
12.5	0.0	Diff	-2.4799314273889443
