SIGNIFICANCE ANALYSIS FOR ETS_2

Min-Top		Num-Top		Min-Bottom		Num-Bottom		Largest Z		Smallest Z
0.0		13		0.0		14		19.877270060536997		-5.179865889649279

SIGNIFICANT POSITIONS - ENRICHMENT
-13.5	0.0	Diff	3.166666757878351
-11.5	0.0	Diff	3.116032691394385
-8.5	0.0	Diff	2.6600707082671278
-7.5	0.0	Diff	3.685425359537736
-6.5	0.0	Diff	4.656894658036827
-5.5	0.0	Diff	3.418454129874235
-1.5	0.0	Diff	2.9311806635968747
-0.5	0.0	Diff	9.122432202830845
0.5	0.0	Diff	7.960944215571236
3.5	0.0	Diff	19.877270060536997
4.5	0.0	Diff	4.484414481935585
5.5	0.0	Diff	2.2584533731635217
11.5	0.0	Diff	2.176665511738873

SIGNIFICANT POSITIONS - PROTECTION
-13.5	0.0	Same	-2.6995483256530837
-10.5	0.0	Same	-2.191499764353437
-8.5	0.0	Same	-2.0418122224470787
-4.5	0.0	Same	-2.013804656190726
-2.5	0.0	Same	-3.2179551556829513
3.5	0.0	Same	-2.798944348244274
4.5	0.0	Same	-4.908655000893844
5.5	0.0	Same	-3.3355303270602272
6.5	0.0	Same	-2.4997416230753773
7.5	0.0	Same	-3.0054814427995926
11.5	0.0	Same	-3.043848666989414
13.5	0.0	Same	-2.1282873903062023
1.5	0.0	Diff	-5.017244092718651
2.5	0.0	Diff	-5.179865889649279
