SIGNIFICANCE ANALYSIS FOR CCAAT_CEBP

Min-Top		Num-Top		Min-Bottom		Num-Bottom		Largest Z		Smallest Z
0.0		2		0.0		9		2.509894802577325		-5.252172141053014

SIGNIFICANT POSITIONS - ENRICHMENT
-10.5	0.0	Diff	2.509894802577325
11.5	0.0	Diff	2.429812970234002

SIGNIFICANT POSITIONS - PROTECTION
-13.5	0.0	Same	-2.567986618786484
-4.5	0.0	Same	-2.4699982436848757
-3.5	0.0	Same	-3.263354247958788
4.5	0.0	Same	-2.1811015894393506
5.5	0.0	Same	-1.7990197552236
0.5	0.0	Diff	-1.8566502539139933
2.5	0.0	Diff	-5.252172141053014
3.5	0.0	Diff	-2.492596109551387
7.5	0.0205	Diff	-1.9284160936253523
