SIGNIFICANCE ANALYSIS FOR IRF_1

Min-Top		Num-Top		Min-Bottom		Num-Bottom		Largest Z		Smallest Z
0.0		2		0.0		9		3.5223373473344046		-6.010086637643933

SIGNIFICANT POSITIONS - ENRICHMENT
-4.5	0.0	Same	2.49146796655728
5.5	0.0	Diff	3.5223373473344046

SIGNIFICANT POSITIONS - PROTECTION
-7.5	0.0	Same	-1.565693499456475
-2.5	0.0	Same	-1.664791540811791
2.5	0.0	Same	-1.996228831683118
6.5	0.0	Same	-4.008491695695168
-7.5	0.0	Diff	-6.010086637643933
-2.5	0.0	Diff	-4.500632564280935
-1.5	0.0	Diff	-4.089097423411355
2.5	0.0	Diff	-2.9844537417592822
3.5	0.0	Diff	-4.829283737671274
