SIGNIFICANCE ANALYSIS FOR MBD2

Min-Top		Num-Top		Min-Bottom		Num-Bottom		Largest Z		Smallest Z
0.0		14		0.0		10		19.864751547226955		-4.108846026612936

SIGNIFICANT POSITIONS - ENRICHMENT
-11.5	0.0	Same	1.6182515774685315
-4.5	0.0	Same	5.756517418325233
-3.5	0.0	Same	2.013101994295798
-5.5	0.0	Diff	3.2940822055918737
-4.5	0.0	Diff	5.340177944311123
-3.5	0.0	Diff	3.5482585680946923
-0.5	0.0	Diff	3.641491180488322
0.5	0.0	Diff	2.1386860771094587
1.5	0.0	Diff	12.356632334153488
2.5	0.0	Diff	4.089012288563176
5.5	0.0	Diff	19.864751547226955
7.5	0.0	Diff	1.5225122889549971
11.5	0.0	Diff	3.601389299051286
14.5	0.0	Diff	4.08016391504354

SIGNIFICANT POSITIONS - PROTECTION
-1.5	0.0	Same	-3.567413473855217
-0.5	0.0	Same	-1.696048992486816
5.5	0.0	Same	-4.108846026612936
7.5	0.0	Same	-2.8106966160202287
8.5	0.0	Same	-2.823565485665503
10.5	0.0	Same	-1.7007512572926713
13.5	0.0	Same	-2.9066152818507107
14.5	0.0	Same	-2.948882292848452
-12.5	0.0	Diff	-2.2688672256083238
-8.5	0.0	Diff	-2.0459421130467943
