SIGNIFICANCE ANALYSIS FOR MBD2

Min-Top		Num-Top		Min-Bottom		Num-Bottom		Largest Z		Smallest Z
0.0		11		0.0		3		12.259512659707646		-4.131772090536699

SIGNIFICANT POSITIONS - ENRICHMENT
-4.5	0.0	Same	5.074302847426589
-5.5	0.0164	Diff	3.4310147261985753
-4.5	0.0	Diff	4.287938149882269
-3.5	0.0	Diff	3.841621739175955
-0.5	0.03826666666666667	Diff	2.5794568792265413
1.5	0.0	Diff	11.78144080804618
2.5	0.0	Diff	4.2344542919711285
5.5	0.0	Diff	12.259512659707646
10.5	0.03826666666666667	Diff	2.273082284066984
11.5	0.022363636363636363	Diff	2.8249527724852546
14.5	0.0	Diff	3.9875399612685065

SIGNIFICANT POSITIONS - PROTECTION
5.5	0.0	Same	-4.131772090536699
7.5	0.023428571428571427	Same	-2.831346732436787
8.5	0.023428571428571427	Same	-3.0051299447750948
