SIGNIFICANCE ANALYSIS FOR NR_16

Min-Top		Num-Top		Min-Bottom		Num-Bottom		Largest Z		Smallest Z
0.0		8		0.0		3		5.6710586526762246		-4.191153264017369

SIGNIFICANT POSITIONS - ENRICHMENT
-13.5	0.041	Diff	2.602734772403859
-12.5	0.0	Diff	3.491484721835859
-8.5	0.009111111111111111	Diff	3.5900848444061317
-7.5	0.0	Diff	5.6710586526762246
-4.5	0.0	Diff	4.021551622188317
1.5	0.0	Diff	4.012086388944527
2.5	0.0	Diff	4.07446353336281
5.5	0.0	Diff	3.419023329867701

SIGNIFICANT POSITIONS - PROTECTION
-9.5	0.0328	Same	-2.6037028484346814
-2.5	0.0328	Same	-2.8529962670485967
-1.5	0.0	Same	-4.191153264017369
