SIGNIFICANCE ANALYSIS FOR AP1_1

Min-Top		Num-Top		Min-Bottom		Num-Bottom		Largest Z		Smallest Z
0.0		5		0.0		4		6.179362003769016		-11.203626634523564

SIGNIFICANT POSITIONS - ENRICHMENT
4.5	0.0	Same	3.553665314439037
5.5	0.03514285714285714	Same	3.0000897133145474
6.5	0.0	Same	2.9558483317454822
-5.5	0.027333333333333334	Diff	2.6756366760591948
1.5	0.0	Diff	6.179362003769016

SIGNIFICANT POSITIONS - PROTECTION
0.5	0.0	Same	-5.658777805437703
1.5	0.0	Same	-10.248909777451944
-1.5	0.0	Diff	-11.203626634523564
-0.5	0.0	Diff	-6.401038708263253
